Marca temporal,1. Utiliza habitualmente la página web de ATM,2. Le resultó simple la creación de su cuenta en Mis Trámites,3. Le resulta comprensible la sección de Mis Trámites,4. El trámite que realizó dentro de Mis Trámites fue resuelto de forma:,5. La información brindada por la página web de ATM es:,6. El boleto para pagar el año 2021 lo obtiene por:,Agregue aquí su sugerencia
17/5/2021 18:30:36,SI,SI,SI,Muy satisfactoria,Muy Buena,Recepción por correo electrónico,
17/5/2021 18:57:55,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,"La pregunta 4 aún no se resuelve porque recién estoy iniciando el trámite. Gracias. Suguiero la posibilidad de realizar reimputaciones de pagos a través de la página, para el caso de pagos duplicados. También la posibilidad de ver todos los pagos realizados con fecha de pago."
17/5/2021 19:02:38,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,
17/5/2021 19:38:18,SI,SI,SI,Satisfactoria,Muy Buena,Entrega en su domicilio real,
17/5/2021 19:38:29,NO,SI,SI,Satisfactoria,Buena,Liquidacion Convenio Multilateral,
17/5/2021 19:54:02,NO,SI,NO,Satisfactoria,Buena,Recepción por correo electrónico,"Adjuntar más explicaciones, más opciones y simplificar los pagos, aún con intereses. Generar un plan de pagos por pocos intereses generados por pocos meses de retraso, no es práctico.  "
17/5/2021 20:03:20,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
17/5/2021 22:06:51,SI,SI,SI,Satisfactoria,Buena,Recepción por correo electrónico,
18/5/2021 0:10:44,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
18/5/2021 8:53:40,SI,SI,SI,Poco satisfactoria,Buena,Descarga de la página web de ATM,"POR FAVOR CONTROLAR QUE LOS VEHICULOS SEAN CARGADOS EN EL SISTEMA COMO CORRESPONDE, YA HACE VARIOS AÑO ME PASO QUE LE DIERON BAJA A UN VEHICULO DE MI TITULARIDAD X ERROR Y ACTUALMENTE AUN NO LE DAN DE BAJA A UN VEHICULO QUE ESTA TRANSFERIDO. SERIA IMPORTANTE QUE TRABAJEN CON SERIEDAD Y SIN PERJUDICAR A NADIE."
18/5/2021 9:10:24,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
18/5/2021 9:16:51,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,Más accesibilidad para gente mayor
18/5/2021 10:14:56,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
18/5/2021 10:16:22,NO,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,"En el punto 4, el trámite que inicié todavía no está resuelto, si es posible resolverlo de manera electrónica, es una excelente y práctica opción.
Si estaría que hubiera un punto directo para modificar los datos del domicilio fiscal. "
18/5/2021 10:22:54,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
18/5/2021 12:54:42,SI,SI,SI,Satisfactoria,Buena,Recepción por correo electrónico,Sellos muy complejo 
18/5/2021 13:04:31,NO,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
18/5/2021 13:19:55,NO,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,
18/5/2021 13:26:57,SI,NO,NO,Nada satisfactoria,Regular,Descarga de la página web de ATM,Nadie atiende los teléfonos. 
18/5/2021 13:27:31,SI,SI,NO,Nada satisfactoria,Regular,Entrega en su domicilio real,
18/5/2021 14:18:54,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
18/5/2021 15:45:05,SI,SI,SI,Muy satisfactoria,Muy Buena,Recepción por correo electrónico,
18/5/2021 16:59:05,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,El instructivo de sellados de ordenes de compra no es claro o esta des actualizado
18/5/2021 19:06:34,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,MUY RAPIDA ATENCIÓN Y SOLUCIÓN DE CONSULTAS.
18/5/2021 19:25:13,SI,SI,NO,Poco satisfactoria,Regular,Descarga de la página web de ATM,LOS EXPEDIENTES PARA LIQUIDAR TASA DE JUSTICIA DE INMUEBLES FUERA D ELA PROVINCIA ES MUY DIFICILLLLLL
18/5/2021 20:34:17,NO,SI,SI,Nada satisfactoria,Buena,Descarga de la página web de ATM,"Solo puedo indicar que una respuesta fue indicada como nada satisfactoria, debido a que el trámite aún no ha finalizado Por lo tanto no se cual es el grado de satisfacción ante la solución que puedan dar.
"
18/5/2021 20:43:26,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
18/5/2021 21:39:01,SI,SI,SI,Satisfactoria,Buena,Recepción por correo electrónico,
18/5/2021 21:47:54,SI,SI,SI,Muy satisfactoria,,Descarga de la página web de ATM,
18/5/2021 22:30:08,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
19/5/2021 8:28:59,NO,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,"En relación a la funcionalidades, me parece que deberían ser más difundidas, y estaría bueno que cuando llegan notificaciones por mail, ya venga en el correo la misma y no tener que entrar por la plataforma."
19/5/2021 8:59:35,SI,SI,SI,Poco satisfactoria,Buena,Descarga de la página web de ATM,deberian agilizar los tramites 
19/5/2021 10:33:28,SI,SI,SI,Poco satisfactoria,Buena,Descarga de la página web de ATM,dar continuidad a las consultas que se hacen en los tramites
19/5/2021 10:37:00,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
19/5/2021 10:46:39,NO,SI,NO,Nada satisfactoria,Mala,Descarga de la página web de ATM,Página poco intuitiva y falta de guia para los diversos tramites.
19/5/2021 10:51:49,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
19/5/2021 10:54:23,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
19/5/2021 10:56:45,SI,SI,NO,Satisfactoria,Buena,Recepción por correo electrónico,
19/5/2021 10:58:49,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
19/5/2021 11:04:40,NO,NO,NO,Satisfactoria,Regular,Descarga de la página web de ATM,
19/5/2021 11:35:38,NO,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,
19/5/2021 12:00:27,SI,SI,NO,Satisfactoria,Buena,Recepción por correo electrónico,que funcione la pagina
19/5/2021 12:10:42,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,
19/5/2021 12:11:12,NO,SI,NO,Satisfactoria,Buena,Descarga de la página web de ATM,"un poco confusos los procedimientos, en la carga de documentacion no estan bien descriptos los tipos de documentos"
19/5/2021 12:40:26,SI,SI,SI,Poco satisfactoria,Buena,Descarga de la página web de ATM,EN ALGUNOS CASOS ES IMPORTANTE CONSEGUIR UN TURNO PARA SER ATENDIDO EN FORMA PRESENCIAL.
19/5/2021 13:20:20,SI,SI,SI,Muy satisfactoria,Muy Buena,Recepción por correo electrónico,
19/5/2021 14:07:10,NO,SI,NO,Satisfactoria,Buena,Descarga de la página web de ATM,no encontre el icono para dejar informado que el expediente que inicie es para  un tercero
19/5/2021 14:45:13,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
19/5/2021 15:19:22,SI,SI,NO,Muy satisfactoria,Buena,Descarga de la página web de ATM,"Los organismos que piden la emisión de boletos de pago como la Dirección de Fiscalización y Control MEIyE, deberían ser capacitados para que puedan guiar mejor a los contribuyentes. Quizá sea suficiente que tengan un pequeño volante con instrucciones. La información que les suministran es muy imprecisa. "
19/5/2021 15:21:21,SI,SI,SI,Poco satisfactoria,Buena,Descarga de la página web de ATM,
19/5/2021 15:40:36,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
19/5/2021 16:11:29,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,Solo necesito que me envíen una copia del Boleto Inmobiliario 2020 con detalle del avalúo de mi propiedad 06-448088
19/5/2021 17:14:13,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,Excelente el trabajo y  el tiempo que ahorra esta página
19/5/2021 17:24:54,SI,SI,SI,Poco satisfactoria,Muy Buena,Descarga de la página web de ATM,Falta celeridad en los trámites.
19/5/2021 18:36:46,SI,SI,NO,Poco satisfactoria,Mala,Descarga de la página web de ATM,"Se necesita una pagina más simple, acorde a la cognición de un usuario común, con menos ruido y acorde a las necesidades de tiempo del internauta."
19/5/2021 19:51:28,SI,SI,NO,Poco satisfactoria,Regular,Descarga de la página web de ATM,
19/5/2021 20:09:21,SI,SI,NO,Satisfactoria,Regular,Descarga de la página web de ATM,PODRIAN PONER TUTORIALES PARA LA REALIZACON DE LOS TRAMITES
19/5/2021 20:15:53,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,se debe poder pagar el boleto automotor por este medio
19/5/2021 20:46:07,SI,SI,SI,Muy satisfactoria,Muy Buena,BOLSA DE COMERCIO ATENTO A LA PANDEMIA,
20/5/2021 7:51:44,SI,SI,SI,Nada satisfactoria,Buena,Descarga de la página web de ATM,
20/5/2021 11:03:54,NO,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,
20/5/2021 11:09:50,SI,SI,SI,Nada satisfactoria,Regular,Descarga de la página web de ATM,
20/5/2021 11:16:02,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
20/5/2021 11:47:32,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,
20/5/2021 11:49:37,NO,SI,NO,Poco satisfactoria,Regular,Descarga de la página web de ATM,
20/5/2021 12:01:31,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
20/5/2021 12:35:17,SI,SI,NO,Satisfactoria,Regular,Descarga de la página web de ATM,"MEJORAR EL SERVICIO DE TASA DE JUSTICIA, MAS QUE NADA PARA EL FUERO DE FAMILIA, NO CONTIENE TODOS LOS PROCESOS Y ES DIFICIL CALCULAR LA TASA A PAGAR"
20/5/2021 12:58:20,SI,SI,SI,Nada satisfactoria,Buena,Recepción por correo electrónico,
20/5/2021 13:01:54,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
20/5/2021 13:05:41,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
20/5/2021 13:33:06,NO,SI,NO,Nada satisfactoria,Buena,Descarga de la página web de ATM,
20/5/2021 14:29:02,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
20/5/2021 14:38:59,SI,SI,NO,Satisfactoria,Regular,VEP,Faltan detallar requisitos por trámite
20/5/2021 15:30:27,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
20/5/2021 15:31:08,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,Agregar en el cambio de datos personales el domicilio del contribuyente tal como lo tiene implementado la Afip
20/5/2021 15:33:13,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,EL TRÁMITE ONLINE PRESENTA PROBLEMAS CUANDO LA PERSONA ES MAYOR
20/5/2021 16:09:28,SI,SI,SI,Nada satisfactoria,Muy Buena,Descarga de la página web de ATM,tiempo de resolucion extendido
20/5/2021 16:46:05,SI,SI,NO,Satisfactoria,Regular,Descarga de la página web de ATM,
20/5/2021 16:51:24,SI,SI,NO,Nada satisfactoria,Regular,Recepción por correo electrónico,Sugiero que los tramites por mis tramites permitan una comunicación mas fluida con los agentes
20/5/2021 17:04:14,NO,SI,SI,Muy satisfactoria,Muy Buena,Recepción por correo electrónico,
20/5/2021 18:59:03,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,Tratar de agilizar el envio del boleto de tasa de justicia 
20/5/2021 19:16:35,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,Muy amigable y simple de operar
20/5/2021 22:00:25,NO,SI,NO,Poco satisfactoria,Regular,Entrega en su domicilio real,Debiera ser más sencillo para las personas mayores 
20/5/2021 22:24:49,NO,SI,SI,Satisfactoria,Buena,Entrega en su domicilio real,
20/5/2021 22:33:56,SI,SI,SI,Poco satisfactoria,Buena,Recepción por correo electrónico,
20/5/2021 23:38:36,SI,SI,SI,Satisfactoria,Buena,Recepción por correo electrónico,
21/5/2021 8:40:02,SI,NO,SI,Poco satisfactoria,Buena,Descarga de la página web de ATM,
21/5/2021 9:03:25,NO,SI,NO,Poco satisfactoria,Regular,Descarga de la página web de ATM,no se entiende el tramite de sellado de un alquiler
21/5/2021 10:25:13,SI,NO,NO,Satisfactoria,Buena,Entrega en su domicilio real,
21/5/2021 10:55:45,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
21/5/2021 11:34:13,NO,SI,SI,Muy satisfactoria,Muy Buena,Recepción por correo electrónico,no me dice como me enviaran la constancia supongo al correo
21/5/2021 13:05:57,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,
21/5/2021 14:35:26,SI,SI,NO,Poco satisfactoria,Buena,Descarga de la página web de ATM,"LAS RESPUESTAS QUE ENVIAN AL CORREO SOBRE LOS TRAMITES INICIADOS DEBEN CONTENER MAS INFORMACIÓN, POR EJEMPLO: ""SU SOLICITUD ESTA OBSERVADA DEBERÁ SER RESUELTA POR USTED"" . PERO NO ESPECIFICA QUE ESTÁ MAL."
21/5/2021 14:49:35,SI,SI,SI,Poco satisfactoria,Buena,Descarga de la página web de ATM,
21/5/2021 17:05:46,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,"Ha mejorado mucho la página, sería muy útil poder blanquear claves o cambiar mails para generación de claves de oficina virtual por este medio"
21/5/2021 17:50:25,SI,SI,SI,Muy satisfactoria,Muy Buena,Recepción por correo electrónico,
22/5/2021 11:16:08,NO,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,
22/5/2021 19:34:46,SI,SI,NO,Nada satisfactoria,Buena,Descarga de la página web de ATM,
22/5/2021 21:57:02,SI,NO,SI,Satisfactoria,Buena,Recepción por correo electrónico,LA ATENCION TELEFONICA PARA BLANQUEAR UNA CUENTA ES MUY TEDIOSA COMPARADA CON LO AGIL DE LA PLATAFORMA 
23/5/2021 10:05:26,SI,SI,SI,Nada satisfactoria,Muy Buena,Recepción por correo electrónico,
23/5/2021 10:30:37,NO,SI,NO,Nada satisfactoria,Buena,No llega ,No llega 
23/5/2021 20:30:27,SI,NO,NO,Poco satisfactoria,Buena,Descarga de la página web de ATM,
23/5/2021 21:43:52,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,
24/5/2021 10:53:23,NO,SI,NO,Satisfactoria,Buena,Recepción por correo electrónico,no se entiende como ver las respuestas de Mis tramites on line 
24/5/2021 11:32:56,SI,SI,SI,Muy satisfactoria,Buena,Descarga de la página web de ATM,Hay que mejorar la integración de la patota en dispositivos móviles.
24/5/2021 11:47:48,SI,NO,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
24/5/2021 12:10:33,SI,SI,SI,Poco satisfactoria,Regular,Recepción por correo electrónico,"hace tiempo y en reiteradas oportunidades hace que estoy solicitando la exención 50% impuesto automotor, vivo en Malargüe y no entiendo por que no dispongo de dichi}o beneficio "
24/5/2021 20:04:58,SI,SI,SI,Nada satisfactoria,Buena,Descarga de la página web de ATM,"La aplicación syges debería permitir guardar temporalmente el trámite ya que se pierde sesión antes de poder finalizar y se pierde todo lo realizado. Cuando estaba haciendo un tramite pulse en el check ""Ver Anulados"" y se ocultaron todos los adjuntos, lo cual es correcto, pero al descheckear no se visualizaron nuevamente los archivos que tenía adjuntos."
24/5/2021 22:01:55,SI,SI,SI,Nada satisfactoria,Buena,Descarga de la página web de ATM,
25/5/2021 1:27:30,SI,SI,SI,Muy satisfactoria,Muy Buena,Entrega en su domicilio real,excelente respuesta via online
25/5/2021 9:35:26,SI,NO,NO,Poco satisfactoria,Regular,TENGO UN CONTADOR QUE ME ADMINISTRA,"No todos las personas sabemos y entendemos las referencias cuando queremos realizar algún tramite en la pagina. Entiendo la situación actual pero si no tuviera la ayuda de mi contadora, estaría completamente perdida en y con ATM. Suerte con las mejoras."
25/5/2021 12:31:50,NO,SI,SI,Satisfactoria,,Recepción por correo electrónico,
25/5/2021 13:01:42,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
25/5/2021 13:10:24,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
25/5/2021 14:16:08,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
25/5/2021 14:16:44,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
25/5/2021 16:33:46,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,Mas tramites autogestionables
25/5/2021 18:24:03,SI,SI,SI,Muy satisfactoria,Buena,Descarga de la página web de ATM,
25/5/2021 19:47:25,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
25/5/2021 20:25:55,SI,SI,SI,Satisfactoria,Buena,Recepción por correo electrónico, muy buena 
25/5/2021 20:48:04,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
25/5/2021 21:25:54,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,
25/5/2021 23:24:26,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,
25/5/2021 23:27:15,NO,NO,NO,Poco satisfactoria,Regular,VOY POR LA RECEPTORIA,
26/5/2021 10:05:18,SI,SI,NO,Muy satisfactoria,Mala,Descarga de la página web de ATM,
26/5/2021 10:13:30,NO,NO,NO,Satisfactoria,Regular,Descarga de la página web de ATM,"ESTOY ESPERANDO SABER  COMO SE VA A RESOLVER EL TRAMITE INICIADO, ES LA PRIMERAVEZ QUE UTILIZO ESTE SERVICIO"
26/5/2021 10:33:54,SI,SI,NO,Satisfactoria,Regular,Descarga de la página web de ATM,"Creo que son muy limitadas las opciones para los trámites y lo mismo para gestionar en la página cualquier otra cosa, como un plan de pago."
26/5/2021 10:38:09,NO,SI,SI,Poco satisfactoria,Buena,Descarga de la página web de ATM,
26/5/2021 13:27:24,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,
26/5/2021 13:42:30,NO,SI,NO,Poco satisfactoria,Buena,Descarga de la página web de ATM,"PODER PAGAR EN RAPIPAGO O PAGO FÁCIL DE OTRAS PROVINCIAS. ESTOY EN JUJUY Y NO ME TOMAN EL COMPROBANTE DE SU PAGINA PARA ABONAR, Y POR LA WEB ME DA PARA PAGAR EL IMPORTE SIN LA MORA DEL PAGO RETRASADO DEL AÑO ANTERIOR, CON LO CUAL SE SIGUE SUMANDO DEUDA POR LA FALTA DE GENERACIÓN DE FACTUYRAS QUE SE PUEDAN PAGAR DESDE CUALQUIER PUNTO Y LA FALTA DE ACTUALIZACIÓN EN SU PÁGINA PARA ABONAR EL IMPORTE AL DÍA"
26/5/2021 14:21:25,SI,SI,NO,Nada satisfactoria,Buena,Recepción por correo electrónico,me resultaron poco claras las opciones de trámites
26/5/2021 14:55:42,SI,SI,SI,Satisfactoria,Regular,Recepción por correo electrónico,
26/5/2021 15:19:10,NO,NO,NO,Nada satisfactoria,Buena,Entrega en su domicilio real,"Muchos errores de la página, poca respuestas al 148."
26/5/2021 16:12:02,SI,SI,SI,Nada satisfactoria,Mala,Descarga de la página web de ATM,
26/5/2021 16:42:50,SI,SI,NO,Muy satisfactoria,Buena,Descarga de la página web de ATM,
26/5/2021 17:19:41,NO,SI,SI,Nada satisfactoria,Buena,Descarga de la página web de ATM,EL TRAMITE NO FUE RESUELTO TODAVIA.
26/5/2021 17:26:43,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,
26/5/2021 19:14:22,NO,SI,SI,Satisfactoria,Buena,Recepción por correo electrónico,
26/5/2021 23:06:57,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
27/5/2021 0:05:07,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,"DEBERIA PERMITIRSE CREAR VEP PARA PAGO DE IIBB DESDE PAGINA DE AFIP (ASI COMO SE GENERA PARA AG DE RETENCION O ESCRIBANOS, ETC). "
27/5/2021 9:28:59,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
27/5/2021 9:55:37,NO,SI,SI,Poco satisfactoria,Buena,Descarga de la página web de ATM,Debería haber un importante call center para evacuar consultas.
27/5/2021 11:18:16,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
27/5/2021 11:27:09,SI,SI,SI,Nada satisfactoria,Regular,Descarga de la página web de ATM,NECESITO QUE RESPONDAN Y RESUELVAN EL EXPEDIENTE ELECTRÓNICO EE89362021 QUE ESTÁ CREADO DESDE EL 10/02/2021. GRACIAS
27/5/2021 12:05:35,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,
27/5/2021 12:09:36,NO,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,
27/5/2021 13:02:18,SI,SI,SI,Poco satisfactoria,Buena,Descarga de la página web de ATM,"Mas rapidez en los tramites, que se preste atención y no generar nuevo inconveniente al ciudadano "
