ID,Edad,Experiencia,Ingresos,Codigo Postal,Familiares,Promedio Gastos,Educacion,Hipotecas,Prestamos,Activos Financieros,Online,Tarjeta
2877,24,-2,800000,91107,2,1.60,Profesional,238,No,No,No,No
2878,58,32,740000,95817,2,2.30,Profesional,0,No,No,No,Si
2879,45,19,1220000,94590,4,4.10,Graduado,0,Si,No,Si,No
2880,42,15,730000,94545,3,2.33,Graduado,0,No,No,No,No
2881,64,40,400000,96064,2,1.10,No graduado,0,No,No,Si,No
2882,49,25,550000,92103,4,0.10,Profesional,0,No,No,Si,No
2883,55,31,690000,90089,1,2.70,Graduado,0,No,Si,No,Si
2884,40,14,920000,90024,4,1.40,Graduado,0,No,No,Si,No
2885,28,2,480000,93943,4,2.10,Profesional,0,No,No,Si,Si
2886,57,31,1130000,91711,4,0.60,Profesional,327,Si,No,Si,No
2887,50,25,580000,93940,1,1.30,Graduado,0,No,No,Si,No
2888,40,16,1090000,94025,2,2.20,No graduado,0,No,No,Si,No
2889,55,28,390000,94542,3,1.00,Graduado,0,No,No,Si,Si
2890,53,29,330000,94591,3,1.90,Graduado,144,No,No,No,No
2891,48,24,180000,94304,4,0.20,No graduado,0,No,No,Si,Si
2892,59,33,630000,90044,1,1.60,No graduado,0,No,No,Si,Si
2893,58,32,430000,92093,1,2.80,Graduado,0,No,No,Si,No
2894,38,14,700000,94022,4,2.00,Profesional,0,No,No,Si,No
2895,49,25,190000,94545,1,0.90,Profesional,0,No,No,No,No
2896,60,36,390000,94501,4,1.30,Graduado,140,No,No,Si,No
2897,54,28,810000,94720,3,0.80,No graduado,0,No,No,No,No
2898,28,2,340000,92161,4,1.30,Profesional,0,No,No,No,No
2899,27,1,1400000,91711,1,5.90,Graduado,175,Si,Si,Si,No
2900,42,18,1140000,94305,1,0.30,No graduado,0,No,No,No,No
2901,52,28,550000,91320,2,3.20,Profesional,151,No,No,No,No
2902,54,30,210000,95351,1,0.10,Graduado,76,No,No,Si,No
2903,56,30,500000,94022,4,2.80,Graduado,0,No,Si,Si,No
2904,58,34,410000,95833,3,1.50,No graduado,0,No,No,Si,Si
2905,56,32,1900000,90032,3,2.20,No graduado,0,Si,No,Si,No
2906,64,40,80000,94110,2,0.30,Profesional,0,No,No,Si,No
2907,35,8,550000,92870,2,1.67,Graduado,0,No,No,Si,No
2908,45,20,400000,91763,2,1.30,No graduado,0,No,No,No,Si
2909,57,32,220000,95616,3,0.10,Graduado,0,No,No,Si,No
2910,35,8,440000,94590,2,1.67,Graduado,0,No,Si,No,Si
2911,46,22,1020000,95039,3,4.50,Profesional,0,Si,No,Si,No
2912,30,4,540000,93033,4,1.80,Profesional,235,No,No,Si,No
2913,44,20,1300000,90291,4,3.20,Graduado,0,Si,No,No,No
2914,39,12,750000,94501,3,2.33,Graduado,0,No,No,Si,Si
2915,42,18,420000,95929,2,1.70,No graduado,0,No,No,Si,No
2916,34,9,1330000,92110,1,3.80,No graduado,0,No,No,Si,No
2917,46,20,400000,92037,1,1.20,Graduado,0,No,No,Si,No
2918,55,31,340000,94305,3,1.50,No graduado,101,No,No,Si,No
2919,28,3,1420000,93727,1,0.80,No graduado,0,No,No,Si,No
2920,35,10,640000,94542,3,2.30,No graduado,0,No,No,Si,Si
2921,60,35,440000,94720,2,1.60,Profesional,170,No,No,Si,No
2922,50,24,950000,91401,1,0.30,No graduado,262,No,No,Si,No
2923,52,26,490000,90011,1,1.40,Profesional,0,No,No,Si,No
2924,51,27,120000,91007,2,0.20,No graduado,0,No,No,No,No
2925,51,26,980000,90024,1,1.30,Profesional,0,No,No,Si,Si
2926,59,35,420000,91711,4,0.40,No graduado,0,No,No,Si,No
2927,53,28,440000,92152,2,0.60,Profesional,0,No,No,Si,Si
2928,43,17,1240000,94117,1,5.20,No graduado,0,No,No,No,No
2929,31,6,1750000,95005,2,6.70,No graduado,0,No,No,Si,No
2930,32,6,220000,94061,4,0.30,No graduado,0,No,No,No,No
2931,41,17,780000,95929,4,2.67,No graduado,99,No,No,Si,No
2932,31,4,540000,91741,2,1.00,Graduado,109,No,No,No,Si
2933,41,16,1540000,92407,1,7.00,No graduado,0,No,No,No,Si
2934,47,22,420000,95820,3,2.70,Graduado,0,No,No,Si,No
2935,37,13,1950000,91763,2,6.50,No graduado,635,No,No,Si,No
2936,53,23,800000,93023,1,3.00,Profesional,0,No,No,Si,Si
2937,49,22,810000,94301,3,2.00,Graduado,0,No,No,Si,No
2938,62,36,890000,94022,2,2.00,No graduado,0,No,No,Si,Si
2939,33,9,610000,93943,3,2.60,Graduado,0,No,No,Si,No
2940,54,24,250000,90016,4,0.40,Profesional,0,No,No,No,Si
2941,27,3,430000,90245,3,0.10,Graduado,163,No,No,Si,No
2942,60,35,1220000,92606,1,2.60,No graduado,352,No,No,No,No
2943,29,5,1600000,90405,1,4.30,No graduado,385,No,No,Si,No
2944,56,32,830000,91320,4,1.60,Graduado,0,No,No,No,No
2945,55,30,790000,92182,2,0.00,Profesional,0,No,No,No,No
2946,45,19,300000,94305,3,0.50,Graduado,0,No,No,Si,Si
2947,33,9,1450000,94110,1,4.30,No graduado,437,No,No,Si,No
2948,45,21,1510000,90024,2,3.30,No graduado,328,No,No,No,No
2949,44,18,140000,94720,2,0.10,Profesional,98,No,No,No,Si
2950,37,11,190000,95054,3,0.20,Graduado,0,No,No,Si,No
2951,42,16,550000,95820,1,0.70,Profesional,135,No,No,Si,No
2952,26,2,1320000,94720,2,2.40,Profesional,0,Si,No,No,Si
2953,33,8,1820000,94065,1,8.60,No graduado,0,No,No,No,No
2954,61,36,780000,91330,3,0.50,No graduado,0,No,No,Si,Si
2955,31,7,420000,95822,1,2.40,Graduado,0,No,No,Si,Si
2956,54,29,440000,95518,2,2.30,Profesional,187,No,No,Si,No
2957,62,38,1950000,91125,4,5.20,Profesional,522,Si,No,Si,Si
2958,61,36,530000,92717,3,0.50,Graduado,0,No,No,Si,No
2959,66,41,650000,92612,3,2.40,No graduado,0,No,No,No,No
2960,38,12,430000,94305,4,0.20,No graduado,0,No,No,No,No
2961,55,29,380000,90035,4,1.50,Profesional,0,No,No,No,Si
2962,60,36,500000,95741,1,1.80,Profesional,0,No,No,Si,No
2963,23,-2,810000,91711,2,1.80,Graduado,0,No,No,No,No
2964,29,3,410000,94588,1,1.90,Profesional,0,No,No,Si,Si
2965,35,10,730000,93943,3,2.30,No graduado,0,No,No,Si,No
2966,53,27,310000,91605,2,0.40,Profesional,104,No,No,No,Si
2967,32,7,840000,91320,3,0.60,Graduado,0,No,No,Si,Si
2968,38,14,950000,94109,2,1.90,No graduado,0,No,No,Si,Si
2969,44,18,1620000,90840,4,1.30,No graduado,301,Si,No,No,No
2970,43,18,600000,95039,2,2.20,Profesional,115,No,No,No,No
2971,54,30,1210000,95039,2,1.10,Profesional,0,Si,Si,No,No
2972,52,25,430000,91380,3,1.00,Graduado,165,No,No,Si,Si
2973,31,7,380000,92182,1,1.80,Graduado,182,No,No,Si,Si
2974,47,22,820000,92084,1,2.90,No graduado,276,No,No,Si,No
2975,42,18,520000,95008,4,1.90,No graduado,0,No,No,Si,No
2976,57,33,430000,91016,3,1.50,No graduado,168,No,No,No,Si
2977,33,8,820000,95747,1,2.60,Graduado,0,No,Si,Si,Si
2978,35,10,1610000,94109,1,4.10,No graduado,0,No,Si,Si,No
2979,56,30,240000,94550,2,0.70,Graduado,0,No,No,Si,No
2980,57,32,1020000,90210,1,2.60,No graduado,0,No,No,Si,No
2981,25,-1,530000,94305,3,2.40,Graduado,0,No,No,No,No
2982,53,28,850000,92037,1,1.20,No graduado,0,No,No,No,No
2983,59,33,1110000,95120,3,4.40,No graduado,0,No,No,Si,No
2984,56,32,900000,95054,2,0.30,No graduado,0,No,No,Si,Si
2985,54,28,940000,92709,2,1.10,No graduado,188,No,No,No,No
2986,48,23,630000,94606,4,3.60,Profesional,0,No,No,No,No
2987,55,30,1530000,94305,2,2.80,Graduado,0,Si,Si,Si,No
2988,33,7,390000,92037,2,2.00,Profesional,0,No,No,No,No
2989,46,21,2050000,95762,2,8.80,No graduado,181,No,Si,Si,No
2990,42,18,1420000,93106,1,3.40,No graduado,496,No,No,Si,No
2991,49,25,1630000,94608,2,0.40,No graduado,0,No,Si,No,No
2992,42,17,1130000,93014,3,1.00,No graduado,0,No,Si,Si,No
2993,46,21,640000,92104,1,2.90,No graduado,0,No,No,Si,Si
2994,65,40,200000,92647,3,0.10,Profesional,0,No,No,No,Si
2995,50,24,1790000,94025,1,1.00,No graduado,0,No,No,Si,No
2996,54,24,910000,91101,2,4.50,Profesional,90,No,No,Si,No
2997,42,18,1030000,91367,1,3.33,No graduado,0,Si,Si,Si,Si
2998,57,33,800000,95053,4,1.60,Graduado,0,No,No,No,No
2999,61,35,380000,93106,2,0.30,No graduado,0,No,No,No,No
3000,60,34,440000,94143,1,0.20,No graduado,0,No,No,No,Si
3001,40,14,1640000,94720,1,4.30,Graduado,0,Si,No,No,No
3002,33,7,810000,92647,3,1.60,No graduado,0,No,No,Si,Si
3003,37,13,950000,90095,2,1.70,Graduado,83,No,No,No,No
3004,52,28,440000,90747,3,1.90,Graduado,0,No,No,No,Si
3005,33,7,880000,94583,3,1.60,No graduado,0,No,No,Si,Si
3006,62,36,1480000,94111,3,7.00,Graduado,0,Si,No,Si,No
3007,62,37,1690000,95014,3,5.00,Graduado,184,Si,No,Si,Si
3008,63,37,110000,91711,1,0.80,Graduado,102,No,No,No,Si
3009,55,25,920000,94550,1,3.00,Profesional,158,No,No,No,Si
3010,33,9,740000,92120,3,2.60,Graduado,0,No,No,Si,No
3011,25,1,720000,94301,3,0.80,No graduado,0,No,No,Si,No
3012,55,31,630000,95616,3,2.67,No graduado,0,No,No,Si,No
3013,29,3,1720000,92373,2,4.50,No graduado,415,No,No,Si,No
3014,45,21,1830000,90029,2,1.40,No graduado,0,No,No,Si,Si
3015,60,34,400000,91311,1,2.50,Profesional,166,No,No,Si,No
3016,44,18,680000,92673,4,2.90,No graduado,0,No,Si,No,Si
3017,48,23,780000,91423,4,3.60,Profesional,0,No,No,Si,No
3018,57,32,680000,90041,2,3.70,No graduado,184,No,No,No,No
3019,58,32,490000,94005,1,1.40,No graduado,99,No,No,Si,Si
3020,58,33,390000,94132,2,2.30,Profesional,0,No,No,Si,No
3021,44,20,1510000,95193,1,3.50,No graduado,392,No,No,Si,No
3022,54,28,1590000,90245,2,0.50,No graduado,461,No,No,Si,No
3023,59,33,890000,94608,4,1.90,Graduado,0,No,No,Si,Si
3024,63,37,1050000,92694,4,1.70,Profesional,244,No,No,No,Si
3025,61,35,780000,90840,2,2.00,No graduado,0,No,No,Si,Si
3026,58,32,1280000,94609,2,2.70,No graduado,344,No,No,No,No
3027,44,20,810000,90254,4,0.80,No graduado,228,No,No,No,Si
3028,53,29,500000,93305,4,0.10,Profesional,152,No,No,Si,No
3029,63,39,380000,92624,3,0.10,Profesional,178,No,No,Si,Si
3030,41,17,1190000,94960,2,6.10,No graduado,263,No,Si,Si,No
3031,50,26,1100000,94509,3,1.80,Graduado,0,No,No,Si,No
3032,51,25,290000,90212,1,1.40,Profesional,102,No,No,No,Si
3033,47,22,190000,94590,1,0.40,Profesional,0,No,No,Si,No
3034,43,19,1300000,90630,2,4.70,Profesional,221,Si,No,No,Si
3035,46,21,380000,90024,1,2.40,No graduado,130,No,No,Si,No
3036,50,24,310000,95054,1,0.30,Profesional,0,No,No,No,No
3037,33,9,140000,91320,4,0.70,Graduado,105,No,No,Si,No
3038,27,2,1580000,95060,3,0.40,Graduado,0,Si,No,Si,No
3039,34,8,390000,92124,4,0.20,No graduado,115,No,No,Si,No
3040,34,9,1410000,95616,2,4.90,Profesional,0,Si,No,No,Si
3041,28,2,330000,95814,3,1.00,No graduado,167,No,No,Si,No
3042,29,5,920000,95006,2,0.60,No graduado,0,No,No,Si,No
3043,52,26,780000,94301,3,3.00,Graduado,0,No,No,No,No
3044,47,22,420000,91754,3,2.70,Graduado,0,No,No,Si,Si
3045,41,16,150000,94124,2,0.30,Graduado,83,No,No,No,No
3046,58,32,480000,91768,1,2.80,Graduado,0,No,No,Si,No
3047,37,12,630000,95630,3,2.30,No graduado,0,No,No,Si,No
3048,57,33,1490000,95060,1,4.70,No graduado,0,No,Si,No,No
3049,63,39,490000,90275,1,0.80,No graduado,103,No,No,Si,No
3050,60,35,1250000,94720,2,3.90,No graduado,0,No,No,No,No
3051,50,25,580000,92131,1,1.30,Graduado,0,No,No,Si,No
3052,60,35,480000,94538,3,1.50,No graduado,0,No,No,Si,No
3053,54,30,750000,94720,2,3.20,Profesional,0,No,No,No,Si
3054,28,4,1140000,92521,2,0.20,No graduado,0,No,No,Si,No
3055,45,21,1340000,92697,4,5.50,Graduado,0,Si,No,Si,Si
3056,28,2,1110000,94305,4,2.30,Profesional,0,No,No,Si,No
3057,54,29,620000,94301,4,3.80,Graduado,149,No,No,Si,No
3058,42,18,450000,95616,1,0.70,No graduado,0,No,Si,Si,No
3059,30,4,1130000,90064,2,0.20,No graduado,0,No,No,Si,No
3060,61,36,1280000,94550,1,2.60,No graduado,0,No,No,Si,No
3061,64,38,1680000,94061,4,5.70,Profesional,0,Si,No,Si,No
3062,38,13,810000,90095,1,4.00,Profesional,206,No,Si,Si,No
3063,39,14,750000,92521,1,0.10,Graduado,297,No,No,No,Si
3064,54,29,210000,95841,4,0.10,Profesional,0,No,No,No,No
3065,59,33,830000,94701,3,4.40,No graduado,0,No,No,Si,No
3066,39,15,1210000,92354,1,3.50,No graduado,368,No,Si,Si,No
3067,63,33,400000,91320,4,1.67,Profesional,0,No,No,Si,No
3068,31,5,1010000,94501,1,2.90,Profesional,170,No,Si,No,No
3069,56,26,900000,92120,2,4.50,Profesional,0,No,No,No,No
3070,47,20,680000,91320,1,2.67,Graduado,0,No,No,Si,Si
3071,28,3,740000,91330,2,1.80,Graduado,221,No,Si,No,No
3072,32,8,740000,93023,4,0.10,Graduado,257,No,No,No,Si
3073,54,30,510000,92821,2,3.20,Profesional,0,No,No,No,No
3074,29,5,1490000,94611,1,1.50,No graduado,0,No,No,Si,No
3075,39,15,310000,95039,1,1.40,Profesional,88,No,No,Si,Si
3076,26,0,850000,95616,2,1.60,Profesional,0,No,No,No,No
3077,29,-1,620000,92672,2,1.75,Profesional,0,No,No,No,Si
3078,46,21,440000,95112,1,0.30,No graduado,110,No,Si,Si,No
3079,38,13,630000,92325,3,0.50,Profesional,190,No,Si,Si,Si
3080,55,31,230000,95616,2,0.30,No graduado,0,No,No,Si,Si
3081,48,22,400000,94063,3,2.20,Graduado,87,No,No,Si,No
3082,36,10,780000,95064,2,4.50,Profesional,204,No,No,Si,Si
3083,39,13,400000,92122,3,0.90,Profesional,129,No,No,Si,No
3084,40,16,780000,90720,4,2.40,No graduado,0,No,Si,Si,No
3085,26,0,1290000,90028,3,0.70,Graduado,0,Si,No,No,No
3086,55,29,710000,91311,3,0.30,Graduado,0,No,No,No,Si
3087,61,35,230000,94720,3,0.30,Profesional,0,No,No,Si,No
3088,57,33,150000,94303,2,0.30,No graduado,0,No,No,Si,No
3089,56,31,280000,94720,1,1.30,No graduado,138,No,No,No,Si
3090,31,5,230000,94110,3,1.00,No graduado,95,No,No,No,No
3091,61,31,190000,91109,1,1.50,Profesional,0,No,No,Si,No
3092,58,32,420000,95020,3,1.40,Profesional,158,No,No,No,Si
3093,43,18,1130000,90036,2,0.40,No graduado,325,No,Si,No,No
3094,29,5,340000,90717,4,0.40,Graduado,0,No,No,No,Si
3095,50,23,190000,90272,1,0.50,Graduado,104,No,No,No,Si
3096,49,25,430000,94109,1,1.60,Graduado,0,No,No,Si,Si
3097,43,18,1790000,94108,3,1.20,No graduado,0,Si,Si,Si,No
3098,58,32,440000,92182,3,2.20,Profesional,0,No,No,No,No
3099,41,16,210000,92024,2,0.10,Graduado,0,No,No,No,No
3100,65,40,1150000,92647,1,2.50,No graduado,174,No,No,No,Si
3101,52,27,810000,90024,4,3.80,Graduado,0,No,No,No,Si
3102,55,31,910000,93555,2,2.80,No graduado,0,No,No,No,No
3103,49,25,300000,90095,4,0.90,Graduado,0,No,No,No,Si
3104,52,22,550000,92129,3,1.40,Profesional,0,No,No,Si,No
3105,56,31,480000,91775,2,2.10,Profesional,0,No,No,No,Si
3106,30,4,230000,94122,4,0.30,Graduado,121,No,No,No,No
3107,36,10,210000,92084,3,0.10,Graduado,0,No,No,No,No
3108,41,17,550000,92374,2,1.70,No graduado,0,No,No,No,No
3109,42,15,210000,95678,3,1.00,Graduado,0,No,No,Si,No
3110,60,34,400000,93940,3,2.20,Profesional,0,No,Si,Si,No
3111,44,20,300000,95020,4,0.30,No graduado,0,No,No,No,Si
3112,34,9,780000,90095,3,0.60,Graduado,0,No,No,Si,No
3113,56,32,650000,92677,2,3.20,Profesional,0,No,No,Si,No
3114,31,5,500000,91330,4,2.10,Profesional,209,No,No,Si,No
3115,29,4,550000,90024,4,2.00,Graduado,0,No,Si,Si,No
3116,31,5,1110000,94305,2,0.20,No graduado,0,No,No,No,No
3117,36,10,210000,92008,3,0.10,Graduado,0,No,No,No,Si
3118,42,16,650000,92614,3,0.50,Profesional,256,No,No,Si,No
3119,64,39,1140000,90095,1,0.80,Profesional,0,No,No,Si,No
3120,61,36,540000,91320,3,0.90,Profesional,179,No,No,Si,No
3121,35,11,750000,94542,2,1.70,Graduado,0,No,No,Si,No
3122,28,2,130000,91791,4,0.40,No graduado,0,No,No,No,Si
3123,38,14,540000,90095,2,0.60,Profesional,218,No,No,No,No
3124,44,17,220000,94546,3,1.00,Graduado,126,No,No,Si,Si
3125,45,20,1980000,95053,2,2.80,No graduado,0,No,No,Si,Si
3126,46,20,180000,92521,1,0.20,No graduado,0,No,No,Si,Si
3127,57,32,740000,92780,4,0.70,No graduado,0,No,No,No,Si
3128,40,14,610000,94539,4,0.20,Profesional,0,No,No,Si,No
3129,38,12,640000,94115,2,1.80,No graduado,0,No,No,No,No
3130,39,14,100000,92705,2,0.30,Graduado,0,No,Si,No,Si
3131,23,-2,820000,92152,2,1.80,Graduado,0,No,Si,No,Si
3132,47,22,610000,94025,3,2.70,Graduado,168,No,No,Si,Si
3133,32,7,830000,94302,2,2.50,No graduado,148,No,Si,Si,No
3134,30,5,730000,93711,3,2.60,Profesional,0,No,No,Si,No
3135,54,30,220000,95060,2,0.40,No graduado,89,No,No,Si,No
3136,25,0,910000,95039,2,1.80,Graduado,321,No,No,No,No
3137,60,34,650000,95354,3,2.20,Profesional,94,No,Si,No,Si
3138,61,36,130000,91711,3,0.50,No graduado,0,No,No,Si,No
3139,36,11,1030000,93555,1,4.60,No graduado,255,No,No,Si,No
3140,52,26,950000,92130,1,0.30,No graduado,0,No,No,Si,No
3141,33,7,310000,94303,4,1.00,No graduado,0,No,No,Si,Si
3142,57,31,1310000,90405,3,0.60,No graduado,0,Si,No,Si,No
3143,34,8,1750000,95051,4,1.10,Profesional,0,Si,Si,Si,Si
3144,50,24,380000,91105,4,0.10,No graduado,0,No,No,Si,No
3145,43,18,1040000,91711,3,1.00,No graduado,0,No,No,Si,No
3146,34,10,1140000,94305,3,3.30,Profesional,0,Si,No,No,No
3147,26,1,380000,91910,4,1.70,Graduado,0,No,No,Si,No
3148,26,0,300000,94024,4,1.30,Profesional,0,No,No,Si,Si
3149,48,22,190000,95616,2,0.10,Profesional,106,No,No,No,No
3150,49,25,250000,95192,4,1.00,No graduado,0,No,No,Si,Si
3151,47,22,1240000,90027,4,5.00,Profesional,0,Si,No,No,No
3152,43,19,200000,94110,3,0.50,No graduado,0,No,No,No,No
3153,40,15,830000,90275,1,1.00,Profesional,0,No,No,No,No
3154,31,5,180000,94111,4,0.30,Graduado,0,No,No,No,Si
3155,27,1,990000,94305,1,3.00,Profesional,149,Si,No,No,Si
3156,55,29,620000,92626,3,0.30,Graduado,0,No,No,Si,No
3157,54,30,240000,92647,1,0.10,Graduado,0,No,No,No,No
3158,23,-1,130000,94720,4,1.00,No graduado,84,No,No,Si,No
3159,54,28,640000,90095,2,0.80,Profesional,0,No,Si,Si,No
3160,57,33,620000,92831,3,2.67,No graduado,240,No,No,No,No
3161,41,15,1580000,94304,1,4.70,Graduado,0,Si,Si,No,Si
3162,28,4,880000,94024,1,5.40,No graduado,0,No,No,Si,No
3163,33,7,280000,94109,4,0.80,No graduado,0,No,No,Si,No
3164,51,27,520000,94132,2,1.00,Profesional,0,No,No,No,No
3165,28,4,820000,95136,4,0.00,No graduado,0,No,No,Si,Si
3166,63,37,1400000,91711,2,6.90,No graduado,97,No,No,No,Si
3167,29,4,800000,90028,1,0.80,Graduado,0,No,No,Si,Si
3168,62,38,580000,94720,4,1.20,Graduado,228,No,No,No,Si
3169,51,25,1800000,94701,1,1.70,No graduado,0,No,No,Si,No
3170,52,28,550000,94608,1,1.60,Graduado,227,No,No,No,No
3171,43,16,650000,94110,3,2.67,Graduado,100,No,No,No,No
3172,39,12,620000,91910,3,2.33,Graduado,0,No,No,No,No
3173,35,9,230000,95670,4,0.30,No graduado,0,No,No,No,No
3174,34,10,350000,94309,1,1.70,No graduado,0,No,No,Si,No
3175,49,24,350000,94701,4,0.20,Graduado,0,No,No,No,Si
3176,43,18,740000,92009,4,0.40,No graduado,0,No,No,No,No
3177,48,24,140000,91330,3,0.40,No graduado,0,No,No,Si,No
3178,30,4,830000,91007,2,1.50,Profesional,199,No,No,No,Si
3179,46,21,710000,95814,4,1.90,Profesional,0,No,No,No,No
3180,43,17,530000,90245,2,0.70,No graduado,130,No,Si,Si,No
3181,27,3,1030000,92121,2,0.60,No graduado,84,No,No,No,No
3182,39,15,1090000,95827,1,1.70,No graduado,0,No,No,Si,No
3183,58,33,600000,94304,2,1.90,Graduado,94,No,Si,Si,No
3184,44,17,120000,94542,3,0.67,Graduado,0,No,No,Si,No
3185,39,15,1410000,92354,2,8.00,No graduado,0,No,No,Si,No
3186,35,10,1280000,92843,1,3.80,No graduado,0,No,No,Si,No
3187,41,16,980000,95192,3,1.00,No graduado,296,No,No,No,No
3188,43,18,410000,94035,1,0.50,Profesional,0,No,No,No,No
3189,55,25,900000,90717,2,4.50,Profesional,0,No,No,No,Si
3190,32,6,310000,92675,1,0.30,No graduado,0,No,No,No,No
3191,56,26,740000,91335,1,3.00,Profesional,0,No,No,No,No
3192,30,5,830000,93101,4,1.80,Profesional,0,No,No,No,Si
3193,65,39,350000,94005,1,0.50,Profesional,0,No,No,No,No
3194,31,7,1400000,95616,1,4.00,No graduado,0,No,No,No,Si
3195,41,15,650000,90019,3,0.50,Profesional,0,No,No,No,No
3196,55,29,350000,90007,3,1.40,No graduado,0,No,No,No,No
3197,37,7,730000,94043,4,1.80,Profesional,0,No,No,Si,Si
3198,34,10,290000,93555,1,1.50,Graduado,0,No,No,Si,No
3199,34,9,550000,92122,4,2.00,Graduado,147,No,No,No,Si
3200,33,9,200000,95521,4,0.70,Graduado,0,No,No,Si,No
3201,48,23,700000,92122,1,2.80,Graduado,0,No,No,No,No
3202,28,3,810000,92121,4,0.20,No graduado,0,No,No,No,No
3203,30,4,250000,92173,2,0.30,No graduado,0,No,Si,Si,No
3204,44,20,1190000,92677,2,7.50,No graduado,239,No,No,Si,No
3205,61,35,490000,90095,4,1.70,Graduado,185,No,No,No,No
3206,59,33,380000,92407,1,1.40,No graduado,0,No,No,Si,Si
3207,33,7,800000,91103,2,1.50,Profesional,0,No,No,Si,Si
3208,56,32,840000,93407,1,4.30,No graduado,0,No,No,Si,Si
3209,53,29,610000,95032,4,1.60,Graduado,0,No,No,Si,No
3210,42,16,1730000,91355,2,1.50,Graduado,373,Si,No,Si,Si
3211,43,19,600000,94301,2,2.50,No graduado,0,No,Si,No,No
3212,35,9,830000,90277,2,4.50,Profesional,0,No,No,Si,No
3213,61,35,590000,92697,1,2.80,Graduado,0,No,No,No,No
3214,39,9,320000,90212,3,2.00,Profesional,116,No,No,Si,No
3215,61,37,330000,91775,3,0.10,Profesional,0,No,No,Si,No
3216,40,15,190000,90630,4,0.20,Profesional,0,No,No,Si,No
3217,34,8,140000,95014,4,0.30,No graduado,0,No,No,No,No
3218,65,39,940000,93022,4,4.10,No graduado,120,Si,No,Si,Si
3219,40,16,1540000,94122,2,6.10,No graduado,325,No,No,Si,No
3220,39,15,330000,92346,1,2.00,Graduado,0,No,No,No,No
3221,61,35,280000,93302,2,0.20,Profesional,135,No,No,Si,No
3222,40,16,440000,93407,1,1.80,No graduado,0,No,Si,Si,No
3223,49,23,810000,93107,2,0.80,Profesional,0,No,No,No,No
3224,43,18,290000,95126,1,0.50,Profesional,0,No,No,Si,No
3225,45,21,580000,94025,3,0.30,Profesional,0,No,Si,Si,No
3226,52,28,380000,95064,4,0.90,Graduado,0,No,No,No,Si
3227,32,8,820000,93943,3,1.50,No graduado,0,No,No,Si,Si
3228,31,7,180000,94720,1,0.40,Profesional,0,No,No,Si,No
3229,27,2,450000,94305,2,1.70,Graduado,0,No,No,No,Si
3230,33,9,640000,92507,4,3.40,No graduado,0,No,No,No,No
3231,65,40,480000,94708,3,2.40,No graduado,0,No,No,No,Si
3232,62,37,240000,90717,1,0.30,Profesional,0,No,Si,Si,No
3233,55,25,650000,92093,4,2.00,Profesional,0,No,No,Si,No
3234,46,20,1110000,95037,1,0.00,No graduado,329,No,No,No,No
3235,37,12,1140000,91107,3,0.60,Graduado,0,No,No,Si,No
3236,60,35,390000,91711,2,1.60,Profesional,0,No,No,Si,No
3237,44,14,190000,94112,1,0.75,Profesional,0,No,No,No,Si
3238,35,9,220000,94085,3,0.10,Graduado,0,No,No,Si,Si
3239,52,28,490000,94928,4,1.10,Graduado,0,No,No,Si,No
3240,30,4,400000,90095,1,0.30,No graduado,0,No,No,Si,No
3241,62,36,630000,93407,1,1.60,No graduado,118,No,No,Si,No
3242,41,15,550000,94305,1,2.80,No graduado,0,No,No,No,No
3243,38,14,330000,92096,1,2.00,Graduado,0,No,No,Si,No
3244,52,26,310000,92054,4,1.50,Profesional,0,No,No,Si,No
3245,48,24,240000,92624,4,0.20,No graduado,0,No,No,Si,No
3246,47,22,810000,90009,4,3.60,Profesional,0,No,No,Si,Si
3247,41,17,810000,95422,1,0.80,Graduado,223,No,No,Si,No
3248,44,20,1130000,95032,2,3.30,No graduado,0,No,No,Si,Si
3249,31,6,920000,92037,2,3.30,No graduado,0,No,No,No,No
3250,50,25,810000,92806,1,1.20,No graduado,0,No,No,No,No
3251,36,11,1010000,90212,3,1.20,Profesional,0,No,Si,No,Si
3252,52,26,780000,90720,3,3.00,Graduado,0,No,No,No,Si
3253,62,38,780000,92521,2,0.00,Profesional,0,No,No,Si,No
3254,55,30,350000,94025,1,1.50,Graduado,118,No,No,No,Si
3255,61,37,90000,93907,2,0.30,Profesional,0,No,No,Si,No
3256,34,7,820000,95741,4,2.00,Graduado,0,No,No,Si,Si
3257,34,9,410000,94305,1,2.50,Profesional,0,No,No,No,No
3258,59,35,840000,92407,1,1.80,Profesional,0,No,No,Si,No
3259,41,17,420000,91910,4,2.20,Graduado,185,No,Si,Si,No
3260,33,8,540000,92251,3,2.30,No graduado,0,No,No,No,Si
3261,55,30,840000,95821,2,0.00,Profesional,0,No,No,No,No
3262,64,40,1310000,91103,1,3.80,No graduado,0,No,No,No,No
