,ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,STATUS
5814,5091169,F,N,Y,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,-9796,-292,1,1,0,0,Core staff,1.0,0
5815,5091171,M,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23969,365243,1,0,0,0,,2.0,0
5816,5091176,F,N,Y,1,67500.0,Working,Secondary / secondary special,Separated,House / apartment,-11126,-2087,1,1,1,0,Accountants,2.0,0
5817,5091206,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-14841,365243,1,0,0,0,,1.0,0
5818,5091210,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22556,365243,1,0,1,0,,1.0,0
5819,5091214,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20111,365243,1,0,0,0,,2.0,0
5820,5091217,F,N,Y,0,495000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21596,365243,1,0,1,0,,1.0,0
5821,5091221,F,N,Y,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14838,-1539,1,0,0,0,Laborers,5.0,0
5822,5091226,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17247,-2208,1,1,1,0,Managers,2.0,0
5823,5091227,M,N,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-19330,-777,1,0,0,0,Drivers,2.0,0
5824,5091229,F,N,Y,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,-10718,-3852,1,1,1,0,Laborers,4.0,0
5825,5091230,M,Y,N,3,112500.0,Working,Higher education,Married,House / apartment,-10890,-1934,1,0,0,0,Drivers,5.0,0
5826,5091236,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11245,-3273,1,0,0,0,Laborers,1.0,0
5827,5091238,M,N,Y,0,252000.0,Working,Higher education,Married,House / apartment,-16482,-1051,1,1,1,0,Core staff,2.0,0
5828,5091239,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-16279,-1478,1,0,0,0,Medicine staff,2.0,0
5829,5091250,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13770,-4369,1,0,0,0,Sales staff,3.0,0
5830,5091256,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19782,-2483,1,1,0,0,Drivers,2.0,0
5831,5091258,F,N,Y,0,202500.0,State servant,Secondary / secondary special,Separated,House / apartment,-16834,-1692,1,0,0,0,Medicine staff,1.0,0
5832,5091267,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23441,365243,1,0,0,0,,2.0,0
5833,5091274,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13049,-747,1,0,0,0,Laborers,2.0,0
5834,5091280,M,N,Y,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,-11822,-657,1,1,0,0,Laborers,3.0,0
5835,5091282,M,Y,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-14618,-4979,1,1,0,0,Laborers,4.0,0
5836,5091287,F,N,Y,0,184500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-24580,365243,1,0,0,0,,1.0,0
5837,5091290,M,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15171,-1508,1,0,0,0,Drivers,3.0,0
5838,5091305,F,N,Y,1,270000.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,-11186,-1753,1,0,0,0,Sales staff,3.0,0
5839,5091321,F,N,N,1,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14002,-5557,1,0,0,0,Laborers,3.0,0
5840,5091323,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-15200,-1447,1,1,0,0,Drivers,2.0,0
5841,5091327,F,N,Y,0,540000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-21093,-261,1,0,1,0,,1.0,0
5842,5091330,F,Y,Y,1,180000.0,State servant,Higher education,Married,House / apartment,-11774,-1388,1,0,0,0,Accountants,3.0,1
5843,5091331,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14773,-626,1,0,1,0,Managers,2.0,1
5844,5091338,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11088,-1447,1,0,1,0,Cooking staff,2.0,0
5845,5091348,F,N,Y,1,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14469,-504,1,0,0,0,Core staff,2.0,0
5846,5091352,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22123,365243,1,0,0,1,,2.0,0
5847,5091369,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-15366,-1266,1,1,1,0,Drivers,2.0,0
5848,5091376,F,N,Y,0,207000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21323,365243,1,0,0,0,,1.0,0
5849,5091378,F,Y,Y,2,216000.0,Working,Higher education,Married,House / apartment,-12757,-4887,1,0,0,0,Core staff,4.0,1
5850,5091385,M,Y,Y,0,337500.0,Working,Secondary / secondary special,Married,House / apartment,-15369,-5618,1,0,0,0,,2.0,0
5851,5091391,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-13063,-1661,1,0,0,0,Cooking staff,2.0,1
5852,5091393,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,With parents,-12278,-869,1,0,0,0,,2.0,0
5853,5091405,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17579,-1904,1,1,0,0,Laborers,1.0,1
5854,5091416,F,N,Y,0,225000.0,Working,Higher education,Married,House / apartment,-16202,-2939,1,1,1,0,Managers,2.0,1
5855,5091433,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13322,-808,1,0,0,0,Low-skill Laborers,2.0,0
5856,5091434,F,N,Y,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16725,-5618,1,0,0,0,Low-skill Laborers,4.0,1
5857,5091444,F,Y,Y,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,-14073,-838,1,0,1,0,Sales staff,4.0,0
5858,5091446,F,N,Y,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15630,-716,1,0,0,0,Cleaning staff,4.0,0
5859,5091454,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12690,-231,1,1,0,0,Sales staff,2.0,0
5860,5091457,F,N,Y,2,103500.0,Working,Secondary / secondary special,Married,House / apartment,-14431,-6621,1,1,1,0,Medicine staff,4.0,0
5861,5091461,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-13694,-1722,1,0,0,0,Accountants,2.0,0
5862,5091464,M,Y,Y,0,112500.0,Pensioner,Higher education,Married,House / apartment,-23379,365243,1,0,0,0,,2.0,0
5863,5091466,M,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23209,365243,1,0,0,0,,2.0,0
5864,5091467,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16981,-1478,1,0,1,0,,2.0,1
5865,5091477,F,N,Y,0,54000.0,Working,Secondary / secondary special,Separated,House / apartment,-11531,-1357,1,0,0,0,Cooking staff,1.0,0
5866,5091478,M,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10087,-1447,1,0,0,0,,4.0,0
5867,5091486,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-24373,365243,1,0,0,0,,1.0,0
5868,5091491,F,N,Y,0,144000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13467,-5496,1,0,0,0,High skill tech staff,2.0,0
5869,5091494,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-14436,-626,1,0,0,0,Cleaning staff,1.0,0
5870,5091498,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24255,365243,1,0,0,0,,2.0,0
5871,5091500,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18757,-2057,1,0,0,0,Core staff,2.0,0
5872,5091507,M,Y,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22731,365243,1,0,1,0,,2.0,0
5873,5091512,F,N,N,0,148500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14920,-2177,1,0,0,0,Sales staff,2.0,1
5874,5091520,M,N,Y,2,225000.0,Working,Incomplete higher,Married,House / apartment,-14877,-139,1,1,1,0,Core staff,4.0,0
5875,5091524,F,N,Y,1,211500.0,Working,Higher education,Married,House / apartment,-12442,-2330,1,0,0,0,Core staff,3.0,0
5876,5091530,F,N,Y,0,112500.0,Commercial associate,Higher education,Single / not married,House / apartment,-15771,-5009,1,0,1,0,Sales staff,1.0,0
5877,5091531,F,N,Y,0,90000.0,Working,Higher education,Married,House / apartment,-13682,-6105,1,0,0,0,,2.0,0
5878,5091533,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17301,-4734,1,0,1,0,Medicine staff,2.0,0
5879,5091538,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15595,-3183,1,0,1,0,Laborers,2.0,1
5880,5091548,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12309,-2788,1,0,1,0,Laborers,2.0,0
5881,5091557,F,N,Y,0,60750.0,Pensioner,Higher education,Married,House / apartment,-19813,365243,1,0,1,0,,2.0,0
5882,5091560,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14935,-1753,1,0,1,0,Sales staff,3.0,0
5883,5091569,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21985,365243,1,0,0,0,,1.0,0
5884,5091570,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20462,365243,1,0,1,0,,1.0,0
5885,5091578,F,N,N,2,225000.0,Working,Secondary / secondary special,Married,With parents,-12244,-2361,1,0,0,0,Sales staff,4.0,1
5886,5091589,F,N,Y,0,225000.0,Commercial associate,Incomplete higher,Married,With parents,-10159,-1204,1,0,0,0,Accountants,2.0,0
5887,5091592,F,N,Y,0,252000.0,State servant,Secondary / secondary special,Married,House / apartment,-18352,-139,1,1,1,0,Medicine staff,2.0,0
5888,5091595,F,N,N,0,45000.0,Working,Secondary / secondary special,Married,House / apartment,-17808,-2849,1,1,0,0,Sales staff,2.0,0
5889,5091598,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-22318,-565,1,0,0,0,Cleaning staff,2.0,0
5890,5091605,F,N,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-18573,-930,1,0,1,0,Cooking staff,2.0,0
5891,5091606,M,N,N,0,90000.0,Commercial associate,Higher education,Single / not married,With parents,-9302,-1722,1,1,0,0,Drivers,1.0,0
5892,5091609,M,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-16198,-200,1,0,1,0,Laborers,3.0,0
5893,5091610,M,Y,Y,2,225000.0,Commercial associate,Higher education,Married,House / apartment,-18664,-6560,1,1,0,0,Managers,4.0,0
5894,5091611,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-9393,-2757,1,1,1,0,Laborers,2.0,0
5895,5091614,F,Y,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-12013,-3973,1,1,0,0,Accountants,2.0,0
5896,5091623,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19431,-6226,1,0,0,0,High skill tech staff,2.0,1
5897,5091632,M,Y,Y,3,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12441,-4369,1,1,1,0,Laborers,5.0,0
5898,5091639,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18093,-3061,1,0,0,0,,1.0,0
5899,5091644,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19022,-6409,1,0,0,0,Laborers,2.0,1
5900,5091647,F,Y,Y,1,252000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-10707,-747,1,0,0,0,,2.0,0
5901,5091655,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20141,365243,1,0,0,0,,1.0,0
5902,5091657,F,N,Y,1,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17106,-2849,1,0,0,0,Managers,3.0,0
5903,5091672,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23026,365243,1,0,0,0,,2.0,0
5904,5091684,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16086,-320,1,0,1,0,Laborers,2.0,0
5905,5091687,F,N,Y,0,292500.0,Working,Higher education,Single / not married,House / apartment,-15303,-108,1,0,0,0,,1.0,0
5906,5091703,M,N,Y,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15052,-2512,1,0,1,0,Laborers,4.0,0
5907,5091704,F,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,-12274,-3944,1,0,0,0,Managers,2.0,1
5908,5091710,F,Y,Y,1,157500.0,Working,Higher education,Married,House / apartment,-9766,-2696,1,1,0,0,Sales staff,3.0,0
5909,5091717,F,Y,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14116,-2269,1,0,0,0,Medicine staff,2.0,0
5910,5091732,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15639,-382,1,0,0,0,Accountants,1.0,0
5911,5091735,F,Y,Y,0,243000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14716,-2057,1,0,0,0,Sales staff,1.0,0
5912,5091744,F,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-19777,-6835,1,1,1,0,Core staff,1.0,0
5913,5091748,F,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,-11185,-1416,1,0,0,0,,3.0,0
5914,5091751,M,Y,N,2,135000.0,Working,Higher education,Married,House / apartment,-12725,-1631,1,0,0,0,Core staff,4.0,0
5915,5091758,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-15198,-1357,1,0,0,0,Laborers,2.0,0
5916,5091763,M,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-17454,-2361,1,0,0,0,Laborers,2.0,0
5917,5091774,F,N,Y,0,225000.0,Working,Incomplete higher,Single / not married,House / apartment,-19538,-1904,1,0,0,0,Managers,1.0,0
5918,5091778,M,N,Y,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10874,-1174,1,1,0,0,Laborers,4.0,0
5919,5091780,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12943,-473,1,0,0,0,Laborers,2.0,0
5920,5091786,M,Y,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-9643,-1539,1,0,0,0,High skill tech staff,2.0,0
5921,5091789,M,N,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,-13776,-596,1,0,0,0,Managers,4.0,0
5922,5091791,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15216,-2969,1,1,0,0,Low-skill Laborers,3.0,1
5923,5091794,F,Y,N,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-15179,-991,1,0,0,0,Laborers,3.0,0
5924,5091801,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18920,-1539,1,0,0,0,High skill tech staff,2.0,0
5925,5091802,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22025,365243,1,0,0,0,,1.0,0
5926,5091806,M,N,Y,0,360000.0,Working,Higher education,Single / not married,House / apartment,-10813,-2543,1,0,0,0,Cooking staff,1.0,0
5927,5091807,F,N,Y,1,45000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15951,-504,1,0,0,0,Sales staff,3.0,0
5928,5091808,F,N,Y,0,171000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21032,-1661,1,0,0,1,Security staff,2.0,1
5929,5091811,M,Y,N,0,112500.0,State servant,Incomplete higher,Single / not married,With parents,-8746,-1873,1,1,1,0,Laborers,1.0,0
5930,5091814,F,Y,Y,1,211500.0,Pensioner,Higher education,Married,House / apartment,-10985,365243,1,0,0,0,,3.0,0
5931,5091817,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18843,-2543,1,0,0,0,Medicine staff,1.0,0
5932,5091820,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14638,-5891,1,0,0,0,Laborers,1.0,0
5933,5091826,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23627,365243,1,0,0,0,,2.0,0
5934,5091831,F,Y,Y,3,54000.0,Working,Secondary / secondary special,Married,House / apartment,-12475,-2057,1,0,0,0,Laborers,5.0,0
5935,5091837,F,N,N,0,54000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22780,365243,1,0,0,0,,2.0,0
5936,5091838,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-20071,-2208,1,0,1,0,,2.0,0
5937,5091840,M,Y,N,1,202500.0,Working,Secondary / secondary special,Married,With parents,-11942,-3638,1,0,1,0,Sales staff,3.0,0
5938,5091851,M,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10686,-3457,1,0,0,0,Laborers,3.0,0
5939,5091856,F,Y,Y,2,117000.0,Working,Secondary / secondary special,Married,House / apartment,-10037,-1965,1,1,1,0,Waiters/barmen staff,4.0,0
5940,5091857,M,Y,Y,0,135000.0,Working,Incomplete higher,Married,House / apartment,-12610,-5313,1,1,0,1,Laborers,2.0,0
5941,5091859,M,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12175,-200,1,0,0,0,Laborers,4.0,0
5942,5091860,F,N,Y,3,103500.0,Working,Secondary / secondary special,Married,House / apartment,-10682,-1692,1,0,0,0,Medicine staff,5.0,0
5943,5091863,F,N,Y,0,247500.0,Working,Higher education,Married,House / apartment,-19852,-200,1,0,1,0,Sales staff,2.0,0
5944,5091871,M,N,Y,0,202500.0,Commercial associate,Higher education,Separated,House / apartment,-15828,-626,1,0,1,0,,1.0,1
5945,5091875,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18463,-7048,1,0,0,0,Accountants,2.0,1
5946,5091884,F,N,Y,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,-15864,-2696,1,0,1,0,High skill tech staff,3.0,0
5947,5091889,M,Y,N,0,180000.0,State servant,Incomplete higher,Separated,House / apartment,-9281,-685,1,0,0,0,,1.0,0
5948,5091890,F,N,Y,0,202500.0,Working,Higher education,Single / not married,With parents,-10079,-2269,1,0,0,0,,1.0,0
5949,5091894,M,N,N,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,-10192,-1600,1,0,0,0,Sales staff,1.0,0
5950,5091897,F,Y,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-19182,-900,1,0,1,0,,2.0,1
5951,5091899,M,N,N,1,139500.0,Working,Secondary / secondary special,Married,Rented apartment,-8682,-869,1,1,0,0,High skill tech staff,3.0,0
5952,5091902,F,Y,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,-19809,-1539,1,0,0,0,Cleaning staff,1.0,1
5953,5091905,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20399,365243,1,0,0,0,,2.0,0
5954,5091908,F,N,Y,2,67500.0,Working,Higher education,Married,House / apartment,-10281,-961,1,1,0,0,,4.0,0
5955,5091910,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,Rented apartment,-16006,365243,1,0,0,0,,2.0,1
5956,5091911,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-11067,-2208,1,1,0,1,Managers,2.0,0
5957,5091916,F,N,N,3,103500.0,Working,Secondary / secondary special,Married,With parents,-13674,-4491,1,0,0,0,Laborers,5.0,0
5958,5091920,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24074,365243,1,0,0,0,,2.0,0
5959,5091921,F,N,Y,2,72000.0,Working,Secondary / secondary special,Married,House / apartment,-15368,-5496,1,1,1,0,Medicine staff,4.0,1
