Marca temporal,Nro_Mes,Mes_Marca,Con_Mes,1. Utiliza habitualmente la página web de ATM,3. Le resultó simple la creación de su cuenta en Mis Trámites,4. Le resulta comprensible la sección de Mis Trámites,"5. El trámite solicitado dentro de Mis Trámites Online, lo pudo iniciar de forma:",2. La información brindada por la página web de ATM es:,6. El boleto para pagar el año 2021 lo obtiene por:,Defina (máximo en dos palabras) como es el servicio brindado por la página web de ATM,Agregue aquí su sugerencia
4/6/2021 16:56:11,06,JUNIO,06-JUNIO,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,,
4/6/2021 21:32:16,06,JUNIO,06-JUNIO,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,,
4/6/2021 22:27:27,06,JUNIO,06-JUNIO,NO,SI,NO,Poco satisfactoria,Regular,WEB BNA,,
5/6/2021 20:27:53,06,JUNIO,06-JUNIO,SI,NO,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,,
6/6/2021 13:15:37,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,,
6/6/2021 21:50:32,06,JUNIO,06-JUNIO,NO,SI,SI,Satisfactoria,Buena,Entrega en su domicilio real,,
7/6/2021 9:47:16,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
7/6/2021 9:52:47,06,JUNIO,06-JUNIO,SI,SI,NO,Satisfactoria,Buena,Descarga de la página web de ATM,,
7/6/2021 10:29:21,06,JUNIO,06-JUNIO,NO,SI,SI,Satisfactoria,Regular,Descarga de la página web de ATM,hay ciertos tramites que eran mucho mas comodos hacerlos telefonicamente y con respuestas mas rapidas,
7/6/2021 10:40:30,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,,
7/6/2021 10:41:16,06,JUNIO,06-JUNIO,SI,SI,SI,Nada satisfactoria,Mala,Descarga de la página web de ATM,mas rapidez para resolver reclamos,
7/6/2021 10:58:54,06,JUNIO,06-JUNIO,NO,SI,SI,Poco satisfactoria,Buena,Recepción por correo electrónico,hay cosas que uno no entiende bien y el operador debería tener mas respuestas que preguntas y guiarnos para hacer bien las cosas y no solo pedirnos cosas que no sabemos como hacerla. saludos,
7/6/2021 11:16:29,06,JUNIO,06-JUNIO,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,,
7/6/2021 11:17:48,06,JUNIO,06-JUNIO,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,,
7/6/2021 11:23:12,06,JUNIO,06-JUNIO,NO,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,,
7/6/2021 11:39:35,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,,
7/6/2021 12:00:47,06,JUNIO,06-JUNIO,NO,SI,SI,Satisfactoria,Regular,página de AFIP,El tema para ver las deudas de Ingresos Brutos está un poco escondido,
7/6/2021 12:03:57,06,JUNIO,06-JUNIO,NO,SI,SI,Nada satisfactoria,Buena,Descarga de la página web de ATM,,
7/6/2021 12:07:19,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,,
7/6/2021 12:11:39,06,JUNIO,06-JUNIO,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,,
7/6/2021 12:16:06,06,JUNIO,06-JUNIO,SI,SI,SI,Nada satisfactoria,Muy Buena,Descarga de la página web de ATM,,
7/6/2021 13:22:55,06,JUNIO,06-JUNIO,NO,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
7/6/2021 16:14:14,06,JUNIO,06-JUNIO,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,,
7/6/2021 17:33:16,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
7/6/2021 18:15:46,06,JUNIO,06-JUNIO,SI,SI,SI,Poco satisfactoria,Buena,Descarga de la página web de ATM,Sugiero que los operadores virtuales contesten con mas rapidez para el avance de los trámites.,
7/6/2021 18:28:44,06,JUNIO,06-JUNIO,SI,SI,SI,Poco satisfactoria,Regular,Descarga de la página web de ATM,mucha demora en tramites de catastro y cuando finalizan no lo notifican. inaceptable,
7/6/2021 20:11:56,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
7/6/2021 20:26:58,06,JUNIO,06-JUNIO,NO,SI,SI,Satisfactoria,Buena,PEDIDO EN OFICINA DE ATM,,
7/6/2021 21:07:16,06,JUNIO,06-JUNIO,NO,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,"Y antes de confirmar la direccion electronica, me hubiera gustado primero enviar la doc para poder actualizar y confirmar la misma, ya que debia de confirmarla primero y luego poder ocuparl, cosa que eso a sido lo unico que me trabo bastante la situacion del alta",
7/6/2021 21:46:15,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Buena,contador lo bajo,nada,
7/6/2021 22:11:44,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,,
7/6/2021 22:56:18,06,JUNIO,06-JUNIO,SI,SI,SI,Nada satisfactoria,Regular,Descarga de la página web de ATM,"Es la segunda vez que estoy haciendo un tramite por el cual nadie me dio respuesta, tan simple como un cambio de titularidad. Es vergonzoso que un tramite tan simple demore mas de un año. Vuelvo a adjuntar nuevamente toda la documentación solicitada y espero el milagro de que puedan resolverlo en tiempo y forma.",
8/6/2021 1:22:54,06,JUNIO,06-JUNIO,SI,SI,SI,Poco satisfactoria,Buena,Descarga de la página web de ATM,,
8/6/2021 8:25:25,06,JUNIO,06-JUNIO,SI,NO,NO,Nada satisfactoria,Mala,Descarga de la página web de ATM,"Plataforma Mis Tramites no funciona, o nadie la revisa. Hace meses tengo un tramite de una simple consulta y sigue en proceso.",
8/6/2021 9:47:33,06,JUNIO,06-JUNIO,SI,NO,SI,Poco satisfactoria,Buena,Descarga de la página web de ATM,,
8/6/2021 10:09:49,06,JUNIO,06-JUNIO,SI,SI,SI,Poco satisfactoria,Muy Buena,Descarga de la página web de ATM,,
8/6/2021 10:28:22,06,JUNIO,06-JUNIO,SI,SI,NO,Nada satisfactoria,Regular,Entrega en su domicilio real,,
8/6/2021 11:06:21,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,,
8/6/2021 11:21:35,06,JUNIO,06-JUNIO,NO,SI,NO,Nada satisfactoria,Buena,Entrega en su domicilio real,"no contesta nadie cuando llamas al 148, hace 3 días que intento hacer una consulta, para PAGARRR!!!",
8/6/2021 11:38:21,06,JUNIO,06-JUNIO,NO,SI,SI,Poco satisfactoria,Muy Buena,Recepción por correo electrónico,"CUANDO MANDEN DETALLES DE FALTAS DE PAGO, O ATRASOS, MANDENLO DE FORMA MÁS GRÁFICA, INDICANDO CLARAMENTE EL DOMINIO Y DATOS IMPORTNTES, PORQUE AL SER TODO TEXTO DE CORRIDO, SE DESFASA LA INFORMACIÓN Y NO SE COMPRENDE.
y AL NO COMPRENDER, POR MAS DE QUE UNO TENGA VOLUNTAD DE REGULARIZAR LA DEUDA, NO SE ENTIENDE NADA.",
8/6/2021 11:56:05,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,DEBEN AGREGAR EL DETALLE DE LA CUENTA CORRIENTE DEL CONTRIBUYENTE Y PODER ACCEDER A COMPENSAR SALDOS A FAVOR DE UN IMPUESTO CON OTRO A CARGO DE ATM.,
8/6/2021 12:01:33,06,JUNIO,06-JUNIO,NO,SI,SI,Satisfactoria,Muy Buena,Entrega en su domicilio real,,
8/6/2021 12:02:34,06,JUNIO,06-JUNIO,NO,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,"Ninguna
",
8/6/2021 12:16:14,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,,
8/6/2021 12:55:15,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
8/6/2021 12:58:59,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,,
8/6/2021 13:23:09,06,JUNIO,06-JUNIO,SI,SI,NO,Satisfactoria,Buena,Descarga de la página web de ATM,En la página dice que tengo una deuda pero no especifica de qué. Me están cobrando una cuota de un plan con amenazas de darlo de baja. y la cuota está debidamente paga. Debería cobrarles intereses y multa a ATM. Es intransigente el servicio,
8/6/2021 13:41:32,06,JUNIO,06-JUNIO,SI,NO,SI,Poco satisfactoria,Buena,Descarga de la página web de ATM,"LOS OPERADORES QUE ATIENDEN EL 148 DEBEN SER MAS EDUCADOS Y ENTENDER QUE A VECES SE NECESITA QUE BRINDEN INFORMACIÓN DE COMO REALIZAR UN TRÁMITE SIN SER TAN SOBERBIOS Y MAL EDUCADOS, PORQUE SI UNO TIENE LA PACIENCIA DE ESPERAR MAS DE 15 O 20 MINUTOS PARA SER ATENDIDOS TELEFONICAMENTE, ELLOS DEBERÍAN DEDICAR MINIMO 5 MINUTOS DE SU VALIOSO TIEMPO PARA ORIENTAR COMO CORRESPONDE A UN CONTRIBUYENTE, COMO REALIZAR UN TRÁMITE ONLINE, OJALA LE DEN IMPORTANCIA A MI COMENTARIO, (SEGURO NI LO VAN A LEER)",
8/6/2021 15:06:16,06,JUNIO,06-JUNIO,SI,SI,SI,Nada satisfactoria,Regular,Descarga de la página web de ATM,,
8/6/2021 15:37:23,06,JUNIO,06-JUNIO,SI,SI,NO,Nada satisfactoria,Mala,Descarga de la página web de ATM,,
8/6/2021 15:41:37,06,JUNIO,06-JUNIO,NO,SI,SI,Muy satisfactoria,Buena,Descarga de la página web de ATM,,
8/6/2021 16:07:40,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Buena,n,,
8/6/2021 16:23:14,06,JUNIO,06-JUNIO,SI,NO,NO,Nada satisfactoria,Mala,Descarga de la página web de ATM,,
8/6/2021 17:05:05,06,JUNIO,06-JUNIO,SI,SI,NO,Nada satisfactoria,Regular,Descarga de la página web de ATM,,
8/6/2021 17:36:41,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
8/6/2021 17:53:00,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
8/6/2021 19:52:21,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,es muy amigable el sitio,
8/6/2021 20:03:13,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
9/6/2021 0:26:34,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Buena,Recepción por correo electrónico,,
9/6/2021 7:39:23,06,JUNIO,06-JUNIO,SI,NO,NO,Nada satisfactoria,Buena,Descarga de la página web de ATM,"La atencion no es muy buena, tengo reclamos sin atender por lso agentes, la pagina es poco intuitiva",
9/6/2021 10:11:17,06,JUNIO,06-JUNIO,NO,NO,SI,Satisfactoria,Buena,Entrega en su domicilio real,,
9/6/2021 10:21:55,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
9/6/2021 10:51:45,06,JUNIO,06-JUNIO,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,,
9/6/2021 11:12:57,06,JUNIO,06-JUNIO,NO,SI,NO,Satisfactoria,Buena,Recepción por correo electrónico,el problema no es la página somos en mi caso el usuario,
9/6/2021 11:13:13,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Buena,Recepción por correo electrónico,,
9/6/2021 11:14:48,06,JUNIO,06-JUNIO,SI,SI,SI,Poco satisfactoria,Buena,Descarga de la página web de ATM,"Soy profesional y en ciertos tramites como cambio de titularidad en imp inm. cosa que se tendría que actualizar al emitirse el catastral, encuentro un poco exagerado que se nos solicite adjuntar escritura, dni y cuit de titulares, siendo que ya fueron cargados estos datos en certif catastral antes de la escrituración, creo que con adjuntar matricula expedida por Reg. Propiedad o escritura debe ser suficientes al menos en estos casos, que  no fue actualizado por atm automáticamente. ",
9/6/2021 11:56:07,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
9/6/2021 12:47:42,06,JUNIO,06-JUNIO,SI,NO,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
9/6/2021 12:59:50,06,JUNIO,06-JUNIO,SI,SI,SI,Muy satisfactoria,Buena,Descarga de la página web de ATM,,
9/6/2021 15:21:43,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Regular,Descarga de la página web de ATM,,
9/6/2021 16:21:23,06,JUNIO,06-JUNIO,SI,SI,NO,Poco satisfactoria,Buena,Entrega en su domicilio real,"No pude sacar turno web.  La devolución del exceso de pago de impuesto fue un desastre via web.  Lo aprobaron con 8 días de atraso.  Ahora no encontré la opción para que me devuelvan el exceso de un impuesto automotor, llevo meses tratando de que me reintegren, ATM tampoco tiene intención de hacerlo parece. ",
9/6/2021 16:51:57,06,JUNIO,06-JUNIO,SI,NO,SI,Poco satisfactoria,Regular,Descarga de la página web de ATM,No puede ser que sea imposible hablar con un humano!! Al 148 no atienden y he estado esperando 45 minutos hasta que me cortan. La recaudación es muy importante para que el estado siga funcionando y es bastante deficiente la atención para el contribuyente que tiene la intención de pagar.,
9/6/2021 17:13:09,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
9/6/2021 17:24:48,06,JUNIO,06-JUNIO,NO,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,,
10/6/2021 8:29:28,06,JUNIO,06-JUNIO,SI,SI,NO,Nada satisfactoria,Regular,Descarga de la página web de ATM,,
10/6/2021 10:03:55,06,JUNIO,06-JUNIO,SI,SI,NO,Satisfactoria,Regular,Descarga de la página web de ATM,El pago del impuesto inmobiliario no coincide el listado que emana con el realmente abonado,
10/6/2021 10:05:03,06,JUNIO,06-JUNIO,SI,SI,SI,Poco satisfactoria,Regular,Descarga de la página web de ATM,,
10/6/2021 10:15:29,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
10/6/2021 10:47:24,06,JUNIO,06-JUNIO,NO,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,Deberían referirse  a formularios e informes con el nombre puntual que figuran en el papel porque al momento de cargarlos a la pagina se dificulta ubicarlos de manera correcta,
10/6/2021 10:52:17,06,JUNIO,06-JUNIO,SI,NO,SI,Poco satisfactoria,Regular,Descarga de la página web de ATM,,
10/6/2021 10:57:45,06,JUNIO,06-JUNIO,SI,SI,SI,Muy satisfactoria,Buena,Descarga de la página web de ATM,Que se puedan descargar las constancias de ATM sin necesidad de ingresar con cuit y clave fiscal,
10/6/2021 11:15:40,06,JUNIO,06-JUNIO,SI,SI,NO,Poco satisfactoria,Buena,Recepción por correo electrónico,,
10/6/2021 11:24:36,06,JUNIO,06-JUNIO,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,no tengo sugerencias,
10/6/2021 12:48:40,06,JUNIO,06-JUNIO,NO,SI,SI,Satisfactoria,Buena,Recepción por correo electrónico,,
10/6/2021 12:52:42,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,"Debería tener una forma de acceder a Resoluciones ATM respecto a impuestos, especialmente ingresos brutos en forma mas accesible (por ejemplo un índice para resoluciones sobre aspectos de procedimiento, de retenciones de iibb y de percepciones de iibb). También presentar tablas con los diferentes valores de sellado. ",
10/6/2021 13:13:35,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
10/6/2021 13:58:52,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
10/6/2021 17:26:37,06,JUNIO,06-JUNIO,NO,SI,SI,Satisfactoria,Buena,Recepción por correo electrónico,,
10/6/2021 17:48:43,06,JUNIO,06-JUNIO,SI,SI,SI,Poco satisfactoria,Muy Buena,Recepción por correo electrónico,Tambien seria muy bueno que se pueda consultar por telefonos las dudas de esta pagina,
10/6/2021 18:21:40,06,JUNIO,06-JUNIO,NO,NO,NO,Satisfactoria,Buena,Descarga de la página web de ATM,,
10/6/2021 19:47:56,06,JUNIO,06-JUNIO,SI,NO,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
10/6/2021 20:04:44,06,JUNIO,06-JUNIO,SI,SI,SI,Nada satisfactoria,Regular,Descarga de la página web de ATM,debe haber otra forma de obtener la constancia de sellado web para inmueble y comercio para propiedades que por el valor de la locacion estan exentos del impuesto sellado,
10/6/2021 21:10:01,06,JUNIO,06-JUNIO,NO,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
10/6/2021 22:30:25,06,JUNIO,06-JUNIO,SI,SI,SI,Muy satisfactoria,Buena,Descarga de la página web de ATM,"EN NSIT, CDO SE CONSULTA UNA NOMENCLATURA CATASTRAL DE BAJA NO APARECEN LOS PARALELOS QUE SE GENERARON CON LA BAJA, POR LO QUE NO SE PUEDE OBTENER INFORMACION DE LAS REFERIDAS PARCELAS.",
11/6/2021 9:18:15,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
11/6/2021 9:43:21,06,JUNIO,06-JUNIO,SI,SI,SI,Muy satisfactoria,Muy Buena,Recepción por correo electrónico,,
11/6/2021 11:44:17,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Buena,Entrega en su domicilio real,,
11/6/2021 12:06:32,06,JUNIO,06-JUNIO,SI,SI,SI,Muy satisfactoria,Muy Buena,Recepción por correo electrónico,,
11/6/2021 12:47:08,06,JUNIO,06-JUNIO,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,,
11/6/2021 12:50:50,06,JUNIO,06-JUNIO,SI,SI,NO,Nada satisfactoria,Mala,Descarga de la página web de ATM,"Deberían brindaran suficiente información con el PAGO ANUAL, porque aunque este vencida  desde la página te da la posibilidad de pagar y después no se te imputa el pago porque fue hecho fuera de término. Pésimo servicio",
11/6/2021 12:54:36,06,JUNIO,06-JUNIO,NO,SI,SI,Poco satisfactoria,Regular,Descarga de la página web de ATM,NO SE ENTIENDE MUCHO COMO HACER LA REALIZACION DE DITINTOS TRAMITES,
11/6/2021 14:20:29,06,JUNIO,06-JUNIO,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,,
11/6/2021 15:12:14,06,JUNIO,06-JUNIO,NO,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,,
11/6/2021 15:33:06,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
11/6/2021 15:44:13,06,JUNIO,06-JUNIO,SI,NO,SI,Nada satisfactoria,Regular,Descarga de la página web de ATM,resolucion mas rapida de los reclamos. o un telefono con personal mas capacitado para responder ,
11/6/2021 15:56:45,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,"creo que la pagina es poco intuitiva y la terminologia en genral muy especifica del area en cuestion, dificil de entender para el pulblico en general. Sugiero utilizar lenguaje mas coloquial y en caso de ser necesario, un glosario para usuarios comunes como yo. Gracias",
11/6/2021 16:00:45,06,JUNIO,06-JUNIO,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,,
11/6/2021 19:55:42,06,JUNIO,06-JUNIO,SI,NO,SI,Muy satisfactoria,Buena,Descarga de la página web de ATM,,
11/6/2021 19:58:00,06,JUNIO,06-JUNIO,NO,NO,NO,Poco satisfactoria,Buena,Descarga de la página web de ATM,,
11/6/2021 21:38:56,06,JUNIO,06-JUNIO,SI,SI,SI,Muy satisfactoria,Muy Buena,Recepción por correo electrónico,,
11/6/2021 22:30:17,06,JUNIO,06-JUNIO,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,,
12/6/2021 10:29:34,06,JUNIO,06-JUNIO,NO,SI,SI,Poco satisfactoria,Buena,Descarga de la página web de ATM,"El servicio en mis trámites para realizar los trámites web se vuelve demasiado impersonal y demorado, no se sabe cuánto aguardar o cómo realizar contacto con la persona que está a cargo del trámite en particular",
12/6/2021 12:38:49,06,JUNIO,06-JUNIO,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,,
12/6/2021 17:10:27,06,JUNIO,06-JUNIO,NO,SI,SI,Satisfactoria,Buena,no tengo obligaciones a pagar en mendoza hasta la fecha,,
13/6/2021 11:24:09,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,,
14/6/2021 8:13:06,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,EMITIR LIBRES DEUDAS SIN ABONO DE LA TASA,
14/6/2021 9:19:55,06,JUNIO,06-JUNIO,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,,
14/6/2021 10:16:07,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,AUN NO TERMINO EL TRAMITE PARA EVALUAR LA REPUESTA,
14/6/2021 11:10:06,06,JUNIO,06-JUNIO,SI,SI,SI,Poco satisfactoria,Buena,Descarga de la página web de ATM,Envío contrato para sellar y me envían correos en los cuales me informan que debo realizar correcciones .... lo que no me dicne QUE CORRECCIONES SON NI SE QUE SE HA OBSERBARDO POR FAVOR A DONDE DEBO IR CUANDO ME INFORMAN ESO.....?????,
14/6/2021 11:10:32,06,JUNIO,06-JUNIO,SI,SI,SI,Muy satisfactoria,Muy Buena,Recepción por correo electrónico,,
14/6/2021 11:16:52,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,Hay que mejorar el tiempo de respuesta de los Expedientes.,
14/6/2021 11:22:59,06,JUNIO,06-JUNIO,SI,NO,NO,Nada satisfactoria,Regular,Recepción por correo electrónico,Atiendan los telefonos y hagan atención presencial,
14/6/2021 11:56:46,06,JUNIO,06-JUNIO,NO,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,,
14/6/2021 12:17:16,06,JUNIO,06-JUNIO,NO,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,Cuesta adjuntar archivos- se traba el sistema,
14/6/2021 12:24:20,06,JUNIO,06-JUNIO,NO,NO,SI,Satisfactoria,Regular,Entrega en su domicilio real,,
14/6/2021 12:26:39,06,JUNIO,06-JUNIO,NO,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
14/6/2021 12:38:24,06,JUNIO,06-JUNIO,NO,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,"El tramite más reciente que inicié es un expediente para dar de alta a ingresos brutos como monotributista social. Entre las opciones, para una persona que no maneja resoluciones o leyes que aparecen en la solapa ""tramites"" , sería de gran ayuda que las mismas puedan ser clikeadas y lleven al usuario a leer de qué resolución/ley está hablando. Se facilitaría para dar con la opción que necesita y no generar trámites en vano. ",
14/6/2021 12:48:49,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
14/6/2021 13:18:19,06,JUNIO,06-JUNIO,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,,
14/6/2021 13:24:05,06,JUNIO,06-JUNIO,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,,
14/6/2021 13:37:53,06,JUNIO,06-JUNIO,SI,SI,SI,Poco satisfactoria,Muy Buena,Descarga de la página web de ATM,,
14/6/2021 13:44:12,06,JUNIO,06-JUNIO,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,"En la respuesta 4 asumo será resuelta satisfactoriamente, ya que recién cargo el expediente. Debiera tener la opción, cuando aún está el trámite pendiente, sino no me deja terminar la encuesta. Cordiales saludos, muy buena la página, en especial evita movilizarse, a personas mayores o con dificultad para movilizarse sola.",
